path	area	owner	lines	title	topic_keywords
.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/references/promote-portable-backup-patch.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/SKILL.md	65	Promote a portable backup patch during repeated workspace cleanup	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/references/recheck-open-prs-after-main-fast-forward.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/SKILL.md	21	Re-check open PR branches after root main fast-forward	git-worktree-cleanup,github-pr-ci,corp-web-app,memory-context
.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/references/repeated-cleanup-helper-worktree-regeneration.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/SKILL.md	59	Repeated cleanup: helper worktree regeneration and stale branch resurrection	git-worktree-cleanup,github-pr-ci,memory-context,examples
.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/references/repeated-repo-local-cleanup-root-merged-pr.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/SKILL.md	21	Repeated repo-local cleanup when the root checkout is a newly merged PR branch	git-worktree-cleanup,github-pr-ci,memory-context,troubleshooting,advanced-usage
.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/references/scoped-cleanup-skill-residue-split.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/safe-git-worktree-branch-cleanup/SKILL.md	22	Scoped cleanup when only skill-library residue remains	git-worktree-cleanup,github-pr-ci,memory-context
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/cross-repo-cleanup-output-and-dirty-roots.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	36	Cross-repo workspace cleanup: concise output and dirty-root preservation	git-worktree-cleanup,github-pr-ci,troubleshooting,examples
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/cross-repo-cleanup-temp-files-and-dirty-roots.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	30	Cross-repo cleanup: temp files, runtime caches, and dirty roots	git-worktree-cleanup,github-pr-ci,querypie-docs,memory-context,examples
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/duplicate-open-pr-payloads.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	21	Repeated cleanup: duplicate open PR payloads	skills-jk-gha,git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/repeated-cleanup-merged-pr-to-open-pr.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	44	Repeated repo-local cleanup: merged PR residue plus one meaningful branch	skills-jk-gha,git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/repo-local-dirty-root-preserve-before-cleanup.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	47	Repo-local cleanup with meaningful dirty root changes	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/repo-local-merged-root-branch-cleanup.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	30	Repo-local cleanup when the root checkout is on a merged/gone PR branch	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/repo-local-pr-classification-pattern.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	90	Repo-local PR-based stale worktree classification pattern	git-worktree-cleanup,github-pr-ci,corp-web-app,memory-context
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/root-dirty-open-pr-dedup-update.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	41	Dirty root changes that overlap an existing open PR	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/references/top-level-linked-review-worktree-cleanup.md	inactive-pack	.hermes/skill-packs/git-worktree-safety/skills/software-development/workspace-stale-git-cleanup/SKILL.md	31	Top-level linked review worktree cleanup	git-worktree-cleanup,github-pr-ci,corp-web-app,troubleshooting
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/additive-allowlist-conflicts.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	25	Additive allowlist conflicts during existing PR follow-up	git-worktree-cleanup,github-pr-ci,examples
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/ci-test-grouping-followup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	40	CI test grouping follow-up pitfall	git-worktree-cleanup,github-pr-ci,corp-web-app,troubleshooting,examples
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/corp-web-japan-shared-mdx-followups.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	43	corp-web-japan shared MDX follow-up patterns	git-worktree-cleanup,github-pr-ci,creative-rendering,corp-web-japan
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/detached-worktree-existing-branch-followup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	60	Detached worktree follow-up for an already-checked-out PR branch	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/followup-worktree-integrity.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	49	Follow-up worktree integrity pitfall	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/merged-branch-dirty-root-transplant.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	23	Dirty root checkout on a merged PR branch	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/merged-pr-context-followup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	38	Merged PR as follow-up context	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/merged-pr-followup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	26	merged-pr-followup	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/pr-branch-already-checked-out.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	74	Existing PR branch already checked out in another worktree	git-worktree-cleanup,github-pr-ci,pr-body-safety,mlops-training-inference,troubleshooting
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/pr-followup-triage-with-stale-pr-state.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	67	PR follow-up triage when GitHub state looks stale	git-worktree-cleanup,github-pr-ci,pr-body-safety,mlops-structured-generation
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/pr419-squash-contamination-recovery.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	27	PR 419 squash contamination recovery	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/preserve-orphan-ui-demo-route.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	38	Preserve orphan UI sections via an internal demo route	git-worktree-cleanup,github-pr-ci,creative-rendering,browser-render-parity,corp-web-japan,memory-context,troubleshooting,examples
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/preview-route-public-rollout-promotion.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	38	Preview route public rollout promotion	git-worktree-cleanup,github-pr-ci,pr-body-safety,memory-context,examples
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/rebase-and-ci-followup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	17	Rebase and CI follow-up for an open PR	git-worktree-cleanup,github-pr-ci,pr-body-safety,troubleshooting
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/route-path-rename-followup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	40	Route/path rename follow-up on an existing PR	git-worktree-cleanup,github-pr-ci,pr-body-safety,troubleshooting,examples
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/skill-maintenance-notes.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	5	Skill-maintenance note	git-worktree-cleanup,github-pr-ci
.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/references/stacked-pr-rebase-cleanup.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/existing-pr-followup-worktree/SKILL.md	30	Stacked PR follow-up after parent/base work lands	git-worktree-cleanup,github-pr-ci,pr-body-safety,troubleshooting
.hermes/skill-packs/github-pr-workflow/skills/software-development/github-pr-validity-check/references/metadata-parity-pr-review.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/github-pr-validity-check/SKILL.md	43	Metadata parity PR review notes	github-pr-ci,creative-rendering,corp-web-app,troubleshooting,examples
.hermes/skill-packs/github-pr-workflow/skills/software-development/github-pr-validity-check/references/no-op-rebase-pr-auto-close.md	inactive-pack	.hermes/skill-packs/github-pr-workflow/skills/software-development/github-pr-validity-check/SKILL.md	46	No-op rebase can auto-close an open PR	github-pr-ci,pr-body-safety
.hermes/skill-packs/querypie-docs/skills/software-development/querypie-docs/references/migrated-memory-and-user-context.md	inactive-pack	.hermes/skill-packs/querypie-docs/skills/software-development/querypie-docs/SKILL.md	64	Migrated memory and user context for querypie-docs	git-worktree-cleanup,github-pr-ci,mlops-training-inference,querypie-docs,memory-context
.hermes/skills/apple/macos-system-data-disk-investigation/references/huggingface-cache-attribution-on-shared-mac-hosts.md	active-hermes	.hermes/skills/apple/macos-system-data-disk-investigation/SKILL.md	95	HuggingFace cache attribution on shared Mac hosts	github-pr-ci,mlops-structured-generation,mlops-training-inference,examples
.hermes/skills/autonomous-ai-agents/codex/references/codex-cli-0.130-custom-responses-provider.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	103	Codex CLI 0.130 custom Responses providers	github-pr-ci,mlops-training-inference,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/codex/references/codex-cli-0.130-goals-feature.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	102	Codex CLI 0.130 goals feature and Hermes-porting notes	github-pr-ci,mlops-training-inference,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/codex/references/codex-cli-0.130-hermes-memory-mirror.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	123	Codex CLI 0.130 Hermes Memory Mirror	github-pr-ci,mlops-training-inference,corp-web-japan,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/codex/references/codex-cli-0.130-model-and-service-tier.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	63	Codex CLI gpt-5.4 / gpt-5.5 and service_tier notes	github-pr-ci,mlops-training-inference,troubleshooting
.hermes/skills/autonomous-ai-agents/codex/references/codex-cli-0.130-skill-discovery.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	81	Codex CLI 0.130 skill discovery paths	github-pr-ci,memory-context,troubleshooting
.hermes/skills/autonomous-ai-agents/codex/references/codex-cli-local-skill-symlink-discovery.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	74	Codex CLI local skill discovery via `~/.agents/skills` symlinks	git-worktree-cleanup,github-pr-ci,corp-web-app,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/codex/references/oh-my-codex-setup.md	active-hermes	.hermes/skills/autonomous-ai-agents/codex/SKILL.md	79	oh-my-codex (OMX) setup alongside Codex CLI	github-pr-ci,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/external-goal-command-landscape.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	51	External `/goal` command landscape	github-pr-ci,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/lean-toolset-profile-configuration.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	119	Lean toolset/profile configuration for prompt-size reduction	github-pr-ci,mlops-training-inference,browser-render-parity,memory-context
.hermes/skills/autonomous-ai-agents/hermes-agent/references/model-config-not-applied-diagnosis.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	85	Diagnosing Hermes model config not being applied	git-worktree-cleanup,github-pr-ci,mlops-training-inference,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/openai-compatible-profile-connectivity-audit.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	51	OpenAI-compatible profile connectivity audit	github-pr-ci,mlops-training-inference,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/plugin-based-lazy-skill-discovery.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	217	Plugin-based lazy skill discovery	github-pr-ci,mlops-training-inference,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/prompt-size-diagnosis.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	133	Prompt size diagnosis	git-worktree-cleanup,github-pr-ci,mlops-structured-generation,mlops-training-inference,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/repo-local-shared-agent-context.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	90	Repo-local shared agent context for Hermes + Codex	git-worktree-cleanup,github-pr-ci,mlops-structured-generation,memory-context,troubleshooting,examples
.hermes/skills/autonomous-ai-agents/hermes-agent/references/skills-lazy-index-design.md	active-hermes	.hermes/skills/autonomous-ai-agents/hermes-agent/SKILL.md	167	Skills lazy/top-k index design	github-pr-ci,mlops-structured-generation,mlops-training-inference,creative-rendering,memory-context,troubleshooting,advanced-usage
.hermes/skills/creative/ascii-video/references/architecture.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	802	Architecture Reference	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/creative/ascii-video/references/composition.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	892	Composition & Brightness Reference	github-pr-ci,creative-rendering,browser-render-parity,examples
.hermes/skills/creative/ascii-video/references/effects.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	1865	Effect Catalog	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/creative/ascii-video/references/inputs.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	685	Input Sources	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,corp-web-japan,memory-context,troubleshooting,examples
.hermes/skills/creative/ascii-video/references/optimization.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	688	Optimization Reference	git-worktree-cleanup,github-pr-ci,creative-rendering,browser-render-parity,memory-context,troubleshooting,examples
.hermes/skills/creative/ascii-video/references/scenes.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	1011	Scene System & Creative Composition	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/creative/ascii-video/references/shaders.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	1385	Shader Pipeline & Composable Effects	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/creative/ascii-video/references/troubleshooting.md	active-hermes	.hermes/skills/creative/ascii-video/SKILL.md	367	Troubleshooting Reference	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,memory-context,troubleshooting
.hermes/skills/creative/baoyu-comic/references/analysis-framework.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	176	Comic Content Analysis Framework	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,examples
.hermes/skills/creative/baoyu-comic/references/art-styles/chalk.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	101	chalk	git-worktree-cleanup,github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/art-styles/ink-brush.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	97	ink-brush	github-pr-ci,mlops-structured-generation,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/art-styles/ligne-claire.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	75	ligne-claire	github-pr-ci,mlops-structured-generation,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/art-styles/manga.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	93	manga	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/art-styles/minimalist.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	84	minimalist	github-pr-ci,mlops-structured-generation,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/art-styles/realistic.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	89	realistic	github-pr-ci,mlops-structured-generation,creative-baoyu,creative-rendering
.hermes/skills/creative/baoyu-comic/references/auto-selection.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	71	Auto Selection	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/base-prompt.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	98	base-prompt	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/character-template.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	180	Character Definition Template	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,examples
.hermes/skills/creative/baoyu-comic/references/layouts/cinematic.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	23	cinematic	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/layouts/dense.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	23	dense	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/layouts/four-panel.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	40	four-panel	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/layouts/mixed.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	23	mixed	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/layouts/splash.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	23	splash	creative-baoyu
.hermes/skills/creative/baoyu-comic/references/layouts/standard.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	23	standard	creative-baoyu
.hermes/skills/creative/baoyu-comic/references/layouts/webtoon.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	30	webtoon	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/ohmsha-guide.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	85	Ohmsha Manga Guide Style	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,examples
.hermes/skills/creative/baoyu-comic/references/partial-workflows.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	106	Partial Workflows	github-pr-ci,mlops-training-inference,creative-baoyu,creative-rendering,browser-render-parity,troubleshooting
.hermes/skills/creative/baoyu-comic/references/presets/concept-story.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	121	concept-story	github-pr-ci,mlops-training-inference,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/presets/four-panel.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	107	four-panel	github-pr-ci,mlops-structured-generation,creative-baoyu,creative-rendering,browser-render-parity,advanced-usage
.hermes/skills/creative/baoyu-comic/references/presets/ohmsha.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	114	ohmsha	github-pr-ci,mlops-training-inference,creative-baoyu,creative-rendering,browser-render-parity,examples
.hermes/skills/creative/baoyu-comic/references/presets/shoujo.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	116	shoujo	github-pr-ci,creative-baoyu,memory-context
.hermes/skills/creative/baoyu-comic/references/presets/wuxia.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	110	wuxia	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/storyboard-template.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	143	Storyboard Template	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/tones/action.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	110	action	github-pr-ci,mlops-training-inference,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/tones/dramatic.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	95	dramatic	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/tones/energetic.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	105	energetic	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-comic/references/tones/neutral.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	63	neutral	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/tones/romantic.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	100	romantic	github-pr-ci,creative-baoyu
.hermes/skills/creative/baoyu-comic/references/tones/vintage.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	104	vintage	github-pr-ci,mlops-training-inference,creative-baoyu,creative-rendering,browser-render-parity,memory-context
.hermes/skills/creative/baoyu-comic/references/tones/warm.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	94	warm	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,memory-context
.hermes/skills/creative/baoyu-comic/references/workflow.md	active-hermes	.hermes/skills/creative/baoyu-comic/SKILL.md	401	Complete Workflow	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/creative/baoyu-infographic/references/analysis-framework.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	182	Infographic Content Analysis Framework	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,troubleshooting,advanced-usage
.hermes/skills/creative/baoyu-infographic/references/base-prompt.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	43	base-prompt	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/bento-grid.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	bento-grid	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/binary-comparison.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	48	binary-comparison	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/bridge.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	bridge	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/circular-flow.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	circular-flow	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/comic-strip.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	comic-strip	creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/comparison-matrix.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	comparison-matrix	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/dashboard.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	dashboard	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/dense-modules.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	72	dense-modules	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity,troubleshooting
.hermes/skills/creative/baoyu-infographic/references/layouts/funnel.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	funnel	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/hierarchical-layers.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	48	hierarchical-layers	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/hub-spoke.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	hub-spoke	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/iceberg.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	iceberg	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/isometric-map.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	isometric-map	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/jigsaw.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	jigsaw	creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/linear-progression.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	48	linear-progression	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
.hermes/skills/creative/baoyu-infographic/references/layouts/periodic-table.md	active-hermes	.hermes/skills/creative/baoyu-infographic/SKILL.md	41	periodic-table	github-pr-ci,creative-baoyu,creative-rendering,browser-render-parity
